candidate,party,receipts,disbursements,ind_contributors
"BRYCE, RANDY",DEM,82797.5,72977,0
"BRZOZOWSKI, DANI",DEM,448432.79,436823.19,403029.26
"BUBSER, CHRISTINE",DEM,1878105.57,1876717.93,1557652.17
"BUCARDO, JENNYFER",UN,750,759.48,550
"BUCHANAN, JARRED MR.",REP,0,0,0
"BUCHANAN, JARRED ROBERT MR.",REP,0,0,0
"BUCHANAN, VERNON",REP,3643336.22,3649491.41,1459050.46
"BUCHSER-LOCHOCKI, SUSAN",GRE,12794.24,12720.08,255.84
"BUCHWALD, DAVID",DEM,1069648.18,1069648.18,431109.18
"BUCK, GEORGE WILLIAM PHD",REP,1136065.13,1133626.17,1094698.52
"BUCK, JASON",REP,0,0,0
"BUCK, KENNETH R",REP,479682.07,540091.76,138640.58
"BUCKLEY, ALLEN",IND,23597.62,23597.62,13011.02
"BUCKNER, DWAYNE DUKE",REP,27645.19,27415.87,11645.05
"BUCSHON, LARRY D.",REP,1056939.69,1084250.52,256249.76
"BUDD, THEODORE P.",REP,2325418.77,1324658.73,1373534.85
"BUEHLER, KNUTE",REP,1599076.22,1595465.02,1227416.27
"BULLOCK, BENJAMIN E.",REP,375371.25,375371.25,370464.95
"BULLOCK, STEVE",DEM,5657893.29,5657893.29,5489635.25
"BULLOCK, STEVE",DEM,49522119.85,48572769.71,46205011.4
"BUNKEDDEKO, ADEM",DEM,571786.13,569657.77,563751.91
"BUNTYN, TONY",REP,0,0,0
"BURCH, LORIE",DEM,46595.57,45990.43,38045.27
"BURCHETT, TIM",REP,1347006.19,889218.07,1072845.61
"BURDICK, JEFF",DEM,26081.94,26081.94,3156
"BURGER, HARRY R MR.",GRE,2429.63,594.04,2429.63
"BURGESS, MICHAEL C. DR.",REP,1827226.5,2102029.75,625290.7
"BURGESS, TANIA",REP,16721.92,16721.92,16671.92
"BURKE, DANIEL C. MR.",IND,7220,7099.94,6850
"BURKE, GEOFFREY R",REP,5070,4663.76,2020
"BURKETT, MARY",REP,46488.62,43620.38,13523.5
"BURKETT, MARY",REP,46488.62,43620.38,13523.5
"BURLEY, BRIAN J MR.",REP,86124.04,85514.28,64342
"BURNES, ELLEN DR",DEM,122027.52,122027.52,22018.29
"BURNS, BRIAN",DEM,6833.11,4613.96,6833.11
"BURNS, ROBERT ANDREW",REP,0,72.79,0
"BURR, RICHARD M",REP,225695.97,406467.84,85590.05
"BURRIL, MATTHEW",REP,110310.93,110310.93,100
"BURRIS, MICHAEL CRAIG",REP,0,0,0
"BURTON, DANNY L",REP,1642.86,31830,0
"BURTON, HASANI",DEM,75117,68634.39,1382
"BURUM, JEFFREY DAVID MAJ (RET)",REP,0,0,0
"BUSH, BYRON",REP,441099.06,404309.27,10899.06
"BUSH, CORI",DEM,1429836.58,1345333.87,1311995
"BUSH, DIANE MITSCH MS.",DEM,5064049.2,5040013.78,4732578.4
"BUSH, JEB",REP,23.56,29673.4,0
"BUSH, PIERCE",REP,1351758.22,1351758.22,1301383.22
"BUSTOS, CHERI",DEM,5063556.19,6479373.11,2522536.65
"BUTLER, JASON DR.",DEM,42436.01,42072.56,21820.01
"BUTLER, JINEEA",REP,337895.88,340036.81,337895.88
"BUTTAR, SHAHID",DEM,1700783.12,1678374.54,1687110.79
"BUTTERFIELD, G. K.",DEM,1040201.15,887752.32,292729.08
"BYRNE, BRADLEY ROBERTS",REP,544643.34,1619368.36,60571
"BYRNE, BRADLEY ROBERTS",REP,3539485.35,3525128.28,1017201.01
"BYRNE, BRENDAN THOMAS JR",DEM,77956.82,213772.46,0
"CABILDO, MARIA",DEM,0,5019.29,0
"CABRERA, FERNANDO",DEM,71110.38,67721.15,70830.38
"CADENA, ROBERT M MR.",REP,905,965,905
"CAFORIO, BRYAN",DEM,0,0,0
"CAIN, EMILY",DEM,0,2160.58,0
"CAIN, HERMAN",REP,0,75,0
"CAIN, JOHN",REP,11021.16,11021.16,3246.16
"CAINE, SCOTT",REP,274010.54,274010.54,215753.35
"CAIRNS, CELESTE",REP,133966.25,133966.25,120983.5
"CALDARERA, JOSEPH MATTHEW",REP,151819.57,150140.8,146363.11
"CALDERON, MARISA",DEM,119456.2,119456.2,106889
"CALDWELL, JAMES ANDREW",REP,1323490.16,1288902.84,1296338.73
"CALDWELL, RANDY",REP,0,644.64,0
"CALL, JASON",DEM,58267.43,52607.03,53827.01
"CALLAHAN, MARK ALLEN",REP,0,0,0
"CALONE, DAVID L",OTH,0,416.5,0
"CALVERT, KEN",REP,1444950.91,1552252.09,775197.08
"CALVEY, KEVIN",REP,0,0,0
"CAMARILLO, JONATHAN",REP,123036.07,123036.07,15635
"CAMMACK, KAT",REP,1136747.13,1104893.66,780758.4
"CAMMISA, MIKE",REP,12066.7,12066.7,9639
"CAMPA-NAJJAR, AMMAR",DEM,6429130.92,6428682.95,6134051.28
"CAMPBELL, ANTONO WADE",REP,0,1603.84,0
"CAMPBELL, FOSTER LONNNIE II",DEM,46880.25,62956.19,0
"CAMPBELL, JOSHUA",REP,2278,2278,0
"CAMPBELL, MATTHEW",DEM,0,0,0
"CAMPBELL, RAYLA",REP,62880.76,52728.55,62380.76
"CANALES, JUDITH ANN",DEM,0,3850,0
"CANNING, DOYLE",DEM,212499.47,212499.47,210056.46
"CANNON, TINA",REP,147300.68,147300.68,90031.39
"CANO, FERNANDO CHRISTIAN MR. JR",DEM,8137.5,8121.18,1020.18
"CANON, DANIEL J",DEM,0,1909.86,0
"CANOVA, TIMOTHY A.",IND,16664.03,30501.08,14672.89
"CANSECO, FRANCISCO 'QUICO'",REP,0,0,0
"CANTWELL, MARIA",DEM,955976.58,1130261.19,935714.12
"CAPITO, SHELLEY MOORE",REP,4945799.43,3165676.34,2434918.77
"CAPPIELLO, DAVID J",REP,0,0,0
"CAPUANO, MICHAEL E",DEM,11266.92,24202.46,0
"CARAWAY, BARBARA LEN MALLORY",DEM,10149,10107.06,3704
"CARBAJAL, SALUD O.",DEM,2156444.85,1490230.52,1504779.2
"CARBONARO, ANTHONY M",DEM,0,0,0
"CARDARELLI, MARCELO GABRIEL",REP,0,0,0
"CARDENAS, TONY",DEM,1425670.39,1219560.98,417788.12
"CARDIN, BENJAMIN L",DEM,207360.9,316816.01,75074
"CARDNELL, ELISA",DEM,388780.87,388780.87,380463.08
"CARDWELL, CHARLES PATTESON IV",REP,1900,1900,1900
"CARGILE, MIKE",REP,36373.02,36175.06,31113
"CARL, BOYANTON",REP,193233.75,191550.18,2146
"CARL, JERRY LEE, JR",REP,2344516.53,2232543.94,1044195.95
"CARLSON, KRISTEN",DEM,82974.24,89929.24,0
"CARLUCCI, DAVID",DEM,432738.89,411703.99,394263.89
"CARMONA, ARTURO",DEM,0,199.7,0
"CARNEY, JOHN",DEM,0,28247.19,0
"CARON, CRAYA CONRADINA DR.",REP,0,0,0
"CARPER, THOMAS R.",DEM,688511.18,744805.33,274165.95
"CARR, BOB",REP,23615,19628,6398
"CARR, ELAN S.",REP,0,161.53,0
"CARR, JOE",REP,0,2385.04,0
"CARRIGAN, MICHAEL XAVIER",DEM,6279.71,5976.04,5615.09
"CARRIGAN, SEAN J MR.",DEM,0,0,0
"CARRIZALES, JOSHUA DANIEL",REP,1454.3,1454.3,1210
"CARROLL, BRIAN T",NPA,6210,26.2,5710
"CARROLL, JERRY LEON",NNE,160,160,0
"CARROLL, JERRY LEON",OTH,40,40,0
"CARSON, ANDRE",DEM,1020534.26,882861.6,519072.47
"CARSON, BENJAMIN S SR MD",REP,15291.3,61788.12,0
"CARTER, EARL LEROY",REP,2347613.19,1766880.02,1135759.61
"CARTER, JILL P",DEM,54219.29,14119.42,51719.29
"CARTER, JOHN R. REP.",REP,2168867.75,2223167.18,1074706.5
"CARTER, TROY A. SR.",DEM,405118,26687.5,353968
"CARTER, WILLIE FELIX",DEM,5356.82,5283.72,273.05
"CARTWRIGHT, MATTHEW A.",DEM,3955709.11,4214642.61,2419153.62
"CARUSO-CABRERA, MICHELLE",DEM,3552126.78,3421694.96,2341526.78
"CASADY, NANCY LEE",DEM,13065.55,13231.06,11963.11
"CASE, EDWARD",DEM,606355.5,570675.23,202793.5
"CASEY, ROBERT P. JR.",DEM,2212851.86,1449624.23,1742591.11
"CASHIN, ERIKA MARIE",REP,66290.9,66290.9,38290.9
"CASPERSON, TOM",REP,15.34,13554.34,0
"CASSIDY, WILLIAM M.",REP,7447725.9,8576103.29,4521421.72
"CASTALDO, RICHARD MICHAEL",LIB,0,1425,0
"CASTALDO, RICHIE",LIB,0,1425,0
"CASTEN, SEAN",DEM,5706347.83,5437739.31,4481398.17
"CASTILLO, DAVID B",REP,0,0,0
"CASTILLO, HECTOR L DR",REP,279590.12,279590.12,42900
"CASTILLO, JOSE ALFREDO",REP,37568.85,37563.67,27593.07
"CASTILLO, LEE MR",DEM,0,0,0
"CASTLE, JAIME",DEM,292439.94,279714.21,281689.96
"CASTOR, KATHY",DEM,892192.37,1209194.16,390343.41
"CASTORANI, JOHN",REP,26809.68,26809.68,11650
"CASTRICONE, DAN",REP,0,0,0
"CASTRO, JOAQUIN",DEM,705568.45,718441.75,394996.03
"CASTRO, WILLIAM MENDIOLA",REP,38779.86,43889.67,38779.86
"CATELLA, ANTHONY",REP,1347,1347,25
"CATES, CHRISTOPHER U MD",REP,0,0,0
"CATHERINE, PRATO",REP,37670,37670,33620
"CAUSEY, CHAD",DEM,0,600,0
"CAVANAUGH, KEVIN",REP,0,0,0
"CAVASSO, CAMPBELL",REP,0,1483.41,0
"CAVELL, DAVID F",DEM,424265.67,424265.67,393220.29
"CAWTHORN, DAVID MADISON",REP,4718101.59,4612370.54,4050109.7
"CERES, GARY",REP,12136,11563,936
"CHABOT, PAUL R DR.",REP,2000,2216.08,0
"CHABOT, STEVE",REP,3204552.27,2888368.93,1929471.44
"CHAFEE, LINCOLN DAVENPORT MR.",LIB,84687.09,61755.07,4209.45
"CHAMBERLIN, RYAN MR.",REP,173177,170861.95,140238.4
"CHAMBERS, GARY JR.",DEM,106626.67,28800.99,106626.67
"CHAMBLISS, C SAXBY",REP,306.57,97418.33,0
"CHAMPION, WENDELL",REP,308539.5,274172.2,294815.44
"CHANDLER, A.B. III",DEM,0,3632.93,0
"CHANDLER, ALEXANDRA ELEANOR",DEM,0,345.68,0
"CHANE, JONATHAN",DEM,200,598.89,0
"CHAPARALA, SUNEETHA",REP,327126,202326.79,5366
"CHAPMAN, JOHN C",REP,0,0,0
"CHARBONNEAU, JACK LEWIS",IND,40,45,0
"CHARLES, MARK R.",IND,158715.85,156635.84,156129.62
"CHARTRAND, DEREK",REP,7451,6887.18,5006
"CHASE, CLAIRE",REP,1387188.55,1375928.39,1257288.55
"CHASE, ROBERT",REP,6054.87,6064.42,2112.9
"CHASE, TODD",REP,401859.27,400686.55,389695
"CHAUNCEY, SHELLY WILSON",DEM,0,2229.34,0
"CHAVEZ, NORMA PRISCILLA MS.",DEM,0,3,0
"CHEEK, JAMIE",DEM,30082.42,30082.42,19257.92
"CHEN, JAY",DEM,0,990,0
"CHENEY, CAROLE",DEM,0,2153.62,0
"CHENEY, ELIZABETH MRS.",REP,3010251.47,3066534.91,1169995.46
"CHERFILUS-MCCORMICK, SHEILA",DEM,69835.47,29874.56,19810.47
"CHESTER, ALBERT II",DEM,77748.85,46372.76,47748.85
"CHEVALIER, KELI",REP,25055.95,30332.92,24995.95
"CHILDS, VIVIAN LOUISE",REP,108015.26,35325.87,21286.8
"CHIN, DOUG",DEM,1794.26,8751.8,0
"CHLEBEK, CASEY",REP,37726.2,40177.92,7002.14
"CHO, ROY",DEM,1201,1200,1201
"CHOI, SANDRA",DEM,22166.79,18944.44,17837.75
"CHOUDHURY, MIZANUR",DEM,0,139.27,0
"CHOWDHURY, SHANIYAT",DEM,123659.35,141660.29,123659.35
"CHRIN, JOHN R",REP,15014.11,17194.88,125.01
"CHRISTENSEN, ADAM J",DEM,251860.59,254948.08,216220.59
"CHRISTENSEN, CHRIS C MR.",REP,243.72,771.77,243.72
"CHRISTENSEN, TRENT MR.",REP,100717.78,98152.89,34681
"CHRISTIAN, DAVID",REP,0,0,0
"CHRISTIANA, JAMES JOSEPH III",REP,0,37.49,0
"CHRISTIE, JENNIFER",DEM,42350.72,44543.25,37562.43
"CHRISTOPHE, SANDRA M.S. MRS.",DEM,99229.8,99229.8,20560
"CHU, JUDY",DEM,1220538.13,963130.08,628455.84
"CHUKWUDUMEBI, ROYAL",OTH,0,0,0
"CHURCH, JASON",REP,810839.67,810839.67,752293.29
"CIARDULLO, JOSEPH JOHN",REF,0,62.3,0
"CICILLINE, DAVID N",DEM,1587329.92,1755649.21,1085279.96
"CINTRON, MARLENE",DEM,25297.08,25297.08,24297.08
"CIRINCIONE, RUSSELL",DEM,62599.16,46867.73,60599.16
"CISNEROS, GILBERT",DEM,4523137.53,4503468.14,2409335.44
"CISNEROS, JESSICA",DEM,2028916.45,2025947.35,1934224.44
"CLARK, ANTHONY",DEM,145516.16,145516.16,144690.34
"CLARK, CHIMER DAVIS JR",REP,125620,125620,4120
"CLARK, DENNIS JEFFREY",IND,9990.83,9919.03,402
"CLARK, JOHN",REP,949544.6,949544.6,156850
"CLARK, KATHERINE",DEM,1815927.75,1542098.78,896519.19
"CLARK, MIKE",DEM,1466.21,1667.18,1371.46
"CLARK, TARRYL LYNN",DEM,0,5497.1,0
"CLARKE, YVETTE  D.",DEM,1215128.7,1205204.66,355004.64
"CLARKSON, GAVIN",REP,1302445.08,1295007.79,1254969.98
"CLAY, WILLIAM LACY JR",DEM,864884.29,1038723.55,212663
"CLEAVER, EMANUEL II",DEM,1415880.41,950093.63,368689.07
"CLEMMER, ELI DANTZLER",REP,18085.92,18522.37,3790
"CLEVELAND, HOSEA N",DEM,43214.36,45106.65,26572.78
"CLEVELAND, SHENITA 'SHAE'",DEM,18564.04,20456.8,14193.07
"CLIFFORD, BILL DR",REP,1230461.12,1203882.68,332618.75
"CLIFFORD, DAVID",REP,0,3457.49,0
"CLIFTON, TIRELL ALEXANDER MAXWELL REV.",DEM,0,0,0
"CLINE, BENJAMIN LEE",REP,900313.05,680286.14,534285.36
"CLINE, NATALIE MS.",DEM,81202.99,82052.28,75833.77
"CLINTON, HILLARY RODHAM",DEM,4168.37,0,0
"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",DEM,169177.59,483110.24,0
"CLOUD, MICHAEL",REP,1019271.64,834592.18,776214.12
"CLYBURN, JAMES E.",DEM,3447751.06,2372934.32,1201545.19
"CLYDE, ANDREW",REP,1933971.19,1925862.71,230326.49
"COBB, TEDRA",DEM,5693662.64,5700135.97,5511830.13
"COCKBURN, LESLIE",DEM,60649.38,68060.81,0
"CODAY, ARTHUR JR MD",REP,200,1425,200
"COFFMAN, MIKE REP.",REP,12631.96,12631.96,0
"COHEN, EDWARD G.",DEM,81667.75,81667.75,44651.23
"COHEN, STEPHEN IRA",DEM,608930.06,458671.14,195151.33
"COHN, ALAN",DEM,2353501.24,2320645.03,1825358.81
"COKER, ADAM",DEM,0,0,0
"COLARUSSO, CAROLINE",REP,152301.77,150639.05,139153
"COLBERT BUSCH, ELIZABETH",DEM,83.28,115962.5,0
"COLDIRON, CHIP WINTER MR.",DEM,97264.43,93091.48,88505.47
"COLE, DONALD EUGENE",REP,165296.14,163543.92,152029.88
"COLE, MARQUS A.",DEM,60717.88,60717.88,60717.88
"COLE, TOM",REP,1816062.45,1757230.27,829525
"COLEMAN, ANDY",REP,2231.3,21061.82,0
"COLEMAN, BONNIE WATSON",DEM,806729.36,848941.86,335907.15
"COLEMAN, JEFF",REP,2615977.24,2615977.24,1241814.56
"COLEMAN, KIM",REP,678088.6,678088.6,641187.86
"COLEMAN, LINDA",DEM,1278.53,43751,0
"COLEMAN, LYNN CARNELL",DEM,0,10997.56,0
"COLL, GREGORY THOMAS",REP,30970.71,27352.25,19067.11
"COLLIAS, GINA ROCKEY",DEM,59903.66,59708.46,59258.66
"COLLICK, JOHN WILLIAM MR. JR.",REP,175123.13,173057.41,157921.04
"COLLIN, SUSAN",IND,0,0,0
"COLLINS, CHRISTOPHER C",REP,517605.63,722021.83,7420
"COLLINS, DOUGLAS ALLEN",REP,1858809.75,2706291.12,1053221.03
"COLLINS, DOUGLAS ALLEN",REP,7331207.13,7310435.63,5473209.36
"COLLINS, FREDERICK G. RICK'",DEM,62935.42,60825.97,5917.12
"COLLINS, GENEVIEVE D",REP,6014678.85,6006854.31,3208411.19
"COLLINS, JOE",REP,10620815.58,9985292.74,10372433.85
"COLLINS, JOE EDWARD III",REP,235000,236700,35000
"COLLINS, JOSHUA",W,258992.26,267550.6,257808.06
"COLLINS, KINA ISIS",DEM,108036.61,105095.5,102335.04
"COLLINS, MICHAEL A JR",REP,0,0,0
"COLLINS, SUSAN M.",REP,27867541.38,29200073.67,23106874.22
"COLLINS, WILMOT JAMES",DEM,281852.33,281852.33,277994.16
"COLLINSON, SEAN",IND,0,0,0
"COLLIS, NOEL",REP,834145.51,834145.51,56895.52
"COLVIN, JESSE",DEM,4216.54,57016.4,0
"COLVIN, NICK",DEM,361985.95,361432.26,346270.15
"COMBEE, NEIL",REP,34.59,122.11,0
"COMBS, GWENDOLYNN MILLEN MRS.",DEM,0,2456.03,0
"COMER, JAMES",REP,741257.02,507694.35,276173.01
"COMSTOCK, BARBARA",REP,25919.34,44772.75,300
"CONAWAY, MICHAEL HONORABLE",REP,462460.91,1234221.05,164429
"CONAWAY, ROBERT DEAN",DEM,7470.57,7496.07,0
"CONFORTI, CHRISTINE MARIE",DEM,32172.72,32172.72,26334.72
"CONLEY, DYLAN",DEM,26166.79,26523.97,25941.57
"CONNELLY, CHAD",REP,0,0,0
"CONNOLLY, GERALD EDWARD",DEM,2019757.38,1832941.47,1069863.48
"CONNOLLY, MATTHEW D",REP,5000,5000,0
"CONOLE, FRANCIS",DEM,963179.43,962248.95,928158.36
"CONOVER, RODNEY LEE",REP,0,0,0
"CONYERS, IAN",DEM,4169.55,4384.35,0
"CONYERS, JOHN JR.",DEM,5000,1190.54,0
"COOK, PAUL",REP,347752.66,484891.11,147889.89
"COOKE, KEVIN",REP,147624.1,147624.1,133430
"COOKINGHAM, KEVIN",REP,270292.35,270292.35,250364.35
"COOLIDGE, LESLIE ANNE",DEM,0,0,0
"COONS, CHRISTOPHER A.",DEM,6081414.85,4746086.79,3981462.28
"COOPER, JAMES H.S.",DEM,939747.01,1335308.99,508289.15
"COOPER, JAMES L III",GRE,8542.09,8527.85,4389.09
"COOPER, MICHAEL E PASTOR",DEM,12244,4530.08,5987.29
"COOPER, ROBERT",DEM,11183.18,11183.18,9675
"COOPER, SCOTT",DEM,596491.6,506222.3,569456.11
"COPE, ROY DALE",REP,12407.64,12507.64,194.33
"CORBIN-JOHNSON, SHAVONNIA",DEM,0,0,0
"COREY, MATTHEW MCKINNON",REP,600,17967.96,100
"CORKER, ROBERT P JR",REP,811784.87,272888.52,0
"CORNWELL, STEPHEN",REP,105561,105561,64806
"CORNYN, JOHN SEN",REP,28614523.43,33771189.09,18604183.72
"CORREA, LOU",DEM,1208554.85,666547.19,353782.75
"CORTES BARRAGAN, RODOLFO",GRE,5818.71,5853.64,4818.71
"CORTEZ MASTO, CATHERINE",DEM,4036581.99,2081599.76,3601187.75
"COSTA, DIANNE SALVAGNO",REP,0,0,0
"COSTA, JIM MR.",DEM,2146774.73,1846494.42,906986.01
"COSTA, MICHAEL",IND,-900,-900,-900
"COSTELLO, JERRY F",DEM,5297.34,205059.43,0
"COSTELLO, REGIS J",IND,0,0,0
"COSTELLO, RYAN A",REP,526599.11,33165.4,0
"COSTELLO, SCOTT L MR",DEM,10723.72,9424.95,543.72
"COTHAM, PATRICIA A",DEM,250,336,250
"COTTON, THOMAS",REP,9139904.91,4842303.46,6395452.56
"COTTON, THOMAS",REP,9141301.91,4843700.46,6396849.56
"COTTRELL, DANA",DEM,62658.26,62379.69,62658.26
"COURSER, AMY RYAN",REP,232124.96,221541.97,225424.96
"COURTNEY, JOSEPH D",DEM,967876.68,1002505.23,363656.46
"COVERT, MICHAEL",REP,176002.01,176002.01,145226.84
"COWAN, JOHN DR.",REP,1459715.24,1448097.52,1012959.7
"COWEN, MARTIN LINDSEY MR. III",LIB,17992.96,17996.74,6060
"COX, CHRIS",REP,121314.84,120790.74,121314.84
"COX, CHRISTOPHER HON.",REP,4.12,1363.9,0.15
"COX, DONALD RAYMOND",REP,10358.47,10358.28,6263
"COX, STEVEN JEWELL ISOM",DEM,4786,4278,4786
"COX, TERRENCE JOHN (TJ)",DEM,6095804.97,6094653.32,4247198.97
"CRAFTS, DALE",REP,1283275.33,1279586.58,798734.01
"CRAIG, ANGELA DAWN",DEM,5676522.49,4731913.51,3674824.82
"CRAIN, JO",GRE,0,285.56,0
"CRAMER, KEVIN MR.",REP,448655.14,425786.65,168736.6
"CRAMER, KEVIN MR.",REP,448655.14,425786.65,168736.6
"CRANE, MICHAEL ROBERT",REP,0,0,0
"CRAPO, MICHAEL D",REP,1060061.74,534770.84,302391.84
"CRAVEN , MIKE",REP,104359.41,103966.11,0
"CRAWFORD, ERIC ALAN RICK",REP,966801.25,1095517.53,405293.4
"CRENSHAW, DANIEL",REP,19485631.71,17654095.49,17669738.32
"CREVIERE, JEAN-MICHEL",GRE,281,1207.4,281
"CRICHTON, ORETA TUFAGA-MAPU",DEM,36273,20451.12,24663
"CRIPE, MARK",REP,23282,23282,23282
"CRIST, CHARLIE JOSEPH",DEM,2799099.32,4059147.92,2061449.09
"CROCHETIERE, BRUCE",REP,2.45,16151.71,0
"CROW, JASON",DEM,4216908.97,2973214.66,3287784.24
"CROWE, DEWEY RUSTY EDWARD II",REP,485490.77,485490.77,409799.29
"CROWLEY, JOSEPH",DEM,24000.99,32780.34,0
"CRUMPACKER, JIMMY",REP,998842.48,998842.48,667742.48
"CRUMPTON, RONALD (RON) STEVEN",DEM,0,0,0
"CRUZ-LARA, IGNACIO ISRAEL",REP,5614.99,6834.77,364.99
"CRUZ, ERIN",REP,54357.6,53981.04,48625.3
"CRUZ, ERIN",REP,1240.39,1932.97,976.4
"CRUZ, ISRAEL ORTEGA",REP,4482.95,4501.96,380.95
"CRUZ, JOHSIRA C MRS",REP,13454.11,23646.23,13454.11
"CRUZ, RAFAEL EDWARD  TED",REP,13659655.01,9222612.12,12064513.12
"CRUZ, RAFAEL EDWARD ""TED""",REP,6574.86,6892.38,0
"CUBBLER, SCOTT RALSTON MR.",IND,0,3242.05,0
"CUELLAR, HENRY",DEM,2752019.23,3747550.47,1105866.05
"CULBERSON, JOHN",REP,5213.34,48870.62,0
"CULLUM, JOHN J",REP,0,0,0
"CUMMINGS, DANIEL CLYDE",CON,0,102.91,0
"CUMMINGS, ELIJAH E",DEM,518979.3,1405209.68,497859.34
"CUMMINGS, JOHN C.",REP,11208556.71,11015378.43,11200457.71
"CUMMINGS, MAYA ROCKEYMOORE",DEM,554818.83,554818.83,340401.2
"CUNNINGHAM, ANGELA",DEM,17941,13951.93,17861
"CUNNINGHAM, CAL",DEM,52569133.75,52395429.78,48478504.09
"CUNNINGHAM, JOE",DEM,7085878.98,7138095.12,6282370.49
"CUNNINGHAM, RYAN BARRETT",NPA,20526.9,21570.72,1436.9
"CUNNINGHAM, WILLIAM",DEM,184857.96,184852.88,177919.73
"CURBELO, CARLOS MR.",REP,22379.23,112277.69,3165.17
"CURRAN, MARK",REP,376608.19,376608.19,335690.12
"CURTIS, CLINT",DEM,26851.1,24792.35,15200.82
"CURTIS, CLINT",DEM,26851.1,24792.35,15200.82
"CURTIS, DAVID",UN,273,273,0
"CURTIS, JOHN",REP,905501.13,718455.03,264536.8
"CURTIS, JON",DEM,3119.79,3371.51,1619.62
"CURTIS, RON",REP,15499.85,15609.17,3703.36
"D'ABROSCA, PETER",REP,14028.85,14028.85,14003.85
"D'ALESSANDRO, PETE",DEM,0,2227.34,0
"D'ANNUNZIO, TIMOTHY BRUCE",REP,0,0,0
"D'ARRIGO, MELANIE",DEM,190840.91,183400.67,122999.12
"D'AYR, STEFFANIE GABRIELLE MS.",DEM,1393.71,1049.19,800
"DA ROSA, VICTOR GARCIA",REP,5395,5395,5295
"DACEY, SCOTT",REP,7700,12471.71,2700
"DADY, SARA",DEM,2080,339.9,2080
"DAHM, NATHAN",REP,2300,3734.05,2300
"DAIGLE, PAUL RICHARD",DEM,12852.26,13975.48,6962
"DAINES, STEVE",REP,31883904.53,33226297.9,27135947.87
"DAINES, STEVEN",REP,31879525.53,33221918.9,27131568.87
"DALRYMPLE, JON JR.",REP,700,423.59,250
"DALY, ANDREW OREN",DEM,0,0,0
"DALY, KAY MRS.",REP,0,0,0
"DANIEL, STEPHEN",DEM,681820.75,678986.91,618219.27
"DANIELS, TEDDY",REP,306054.39,275397.17,240554.39
"DAR, MOHAMMAD",DEM,192106.13,191627.13,179309.4
"DARDEN, STEPHEN MATSON MR.",REP,394734.75,394759.44,318792.23
"DARWISH, RUSH MR",DEM,872010.13,834328.39,787436.2
"DAS, ABHIJIT BEEJ",DEM,0,13199.64,0
"DAUGHERTY, KIMBERLY MARIE",DEM,28008.7,28008.7,27599.7
"DAUGHERTY, RICHARD D",DEM,0,113.88,0
"DAVID, DAN",REP,3029.21,4969.53,300
"DAVID, STEVEN",DEM,0,3565.07,0
"DAVIDS, SHARICE",DEM,5790837.15,5320319.13,4137407.34
"DAVIDSON, ALLEN RAY",REP,4162.19,4162.19,0
"DAVIDSON, ROBERT MICHAEL DR",DEM,5477.47,9774.25,0
"DAVIDSON, WARREN",REP,1029942.47,854734.83,423371.26
"DAVIS, BRUCE E SR.",DEM,55393.57,85955.52,12004
"DAVIS, CHRISTY",DEM,101484.64,101190.51,87654.23
"DAVIS, DANNY K",DEM,549990.33,510806.2,62171.07
"DAVIS, JAMES (JIM) WAYLAND DDS, MS",REP,156206,156206,125456
"DAVIS, KELVIN GERAD",IND,0,0,0
"DAVIS, MORRIS D. COL.",DEM,2279697.25,2176405.43,2197167.29
"DAVIS, PATRICK",DEM,0,1600,0
"DAVIS, PAUL E",DEM,8882.61,8952.68,4883.61
"DAVIS, PAUL T.",DEM,72301.69,103418.1,1320
"DAVIS, RICHMOND",REP,0,1300.31,0
"DAVIS, RODNEY L",REP,5011860.29,4891001.05,2031252.94
"DAVIS, SUSAN A.",DEM,106874.52,270478.46,15115
"DAVIS, WENDY",DEM,10428476.26,10366864.91,9262686.33
"DE  LA  FUENTE, ROQUE ROCKY",REP,14220189.1,14208918.84,23939.08
"DE BLASIO, BILL",DEM,1436070.41,1435247.75,1423295.82
"DE LA CRUZ HERNANDEZ, MONICA",REP,422613.21,416551.57,300893.44
"DE LA FUENTE, RICARDO",DEM,161000,161000,0
"DE LA FUENTE, RICARDO",DEM,1262407.84,1262407.84,5224
"DE LA FUENTE, ROQUE III",DEM,7250,7250,0
"DE LA FUENTE, ROQUE ROCKY",REP,14220189.1,14208918.84,23939.08
"DE LA FUENTE, ROQUE ROCKY",REP,16077,68315.86,0
"DE LA ISLA, MICHELLE",DEM,1840565.7,1826448.2,1451640.6
"DE LEON, KEVIN",DEM,7676.63,45963.7,0
"DE LUCA, FRANCIS X.",REP,146898.04,146898.04,70526.89
"DE NEUFVILLE, PETER",REP,4590.37,10834.84,0
"DEAN, HOWARD",DEM,14.48,36899.13,0
"DEAN, MADELEINE",DEM,1577146.54,1147078.84,787166.8
"DEBELLO, JAMES",REP,433484.35,424649.57,165964.35
"DEBONO, DAN",REP,0,50.84,0
"DEEB, GREGORY PATRICK",REP,0,0,0
"DEEGAN, DONNA",DEM,1026298.18,1026298.18,1002664.09
"DEEN, SAM ALAN",REP,0,0,0
"DEFAZIO, PETER A",DEM,5286362.26,5884593.25,3040629.06
"DEGETTE, DIANA L",DEM,1204483.8,1080588.62,562689.14
